N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Estado
575519,2021-11-10 10:53:00,12682.0,France,185,31923.0,Valido
553537,2021-05-17 15:25:00,14032.0,United Kingdom,179,30317.0,Valido
542631,2021-01-31 10:09:00,12841.0,United Kingdom,50,12395.0,Valido
549918,2021-04-13 09:48:00,17017.0,United Kingdom,184,26796.0,Valido
547828,2021-03-25 15:18:00,16618.0,United Kingdom,242,35466.0,Valido
572721,2021-10-25 15:07:00,16201.0,United Kingdom,414,47903.0,Valido
546896,2021-03-17 18:24:00,,United Kingdom,627,239820.0,Valido
546293,2021-03-10 15:13:00,,United Kingdom,12,6780.0,Valido
581184,2021-12-07 16:24:00,12569.0,Germany,24,10690.0,Valido
559326,2021-07-07 15:16:00,13835.0,United Kingdom,134,20889.0,Valido
557283,2021-06-19 12:26:00,16813.0,United Kingdom,128,14661.0,Valido
562458,2021-08-05 11:16:00,16029.0,United Kingdom,384,48000.0,Valido
571428,2021-10-17 12:47:00,17534.0,United Kingdom,103,22336.0,Valido
565929,2021-09-08 10:11:00,15488.0,United Kingdom,73,9132.0,Valido
565613,2021-09-05 15:19:00,13744.0,United Kingdom,254,26320.0,Valido
554103,2021-05-22 13:51:00,15555.0,United Kingdom,373,37941.0,Valido
562616,2021-08-08 12:28:00,14748.0,United Kingdom,452,34764.0,Valido
574944,2021-11-08 08:16:00,13710.0,United Kingdom,176,18048.0,Valido
545349,2021-03-02 11:07:00,18118.0,United Kingdom,146,17260.0,Valido
567336,2021-09-19 14:56:00,12621.0,Germany,234,66290.0,Valido
550468,2021-04-18 13:43:00,16700.0,United Kingdom,238,40516.0,Valido
569424,2021-10-04 10:49:00,15529.0,United Kingdom,334,42757.0,Valido
560095,2021-07-14 17:14:00,17848.0,United Kingdom,6,3050.0,Valido
563658,2021-08-18 10:57:00,15505.0,United Kingdom,224,64496.0,Valido
577727,2021-11-21 12:43:00,15671.0,United Kingdom,265,36276.0,Valido
560886,2021-07-21 16:27:00,16041.0,United Kingdom,100,67500.0,Valido
576399,2021-11-15 10:50:00,12684.0,France,441,47699.0,Valido
579943,2021-12-01 10:38:00,13040.0,United Kingdom,188,37374.0,Valido
563589,2021-08-17 19:40:00,17450.0,United Kingdom,280,224000.0,Valido
553177,2021-05-15 11:23:00,13094.0,United Kingdom,162,20574.0,Valido
563533,2021-08-17 11:14:00,16241.0,United Kingdom,179,18297.0,Valido
573345,2021-10-30 12:14:00,17609.0,United Kingdom,353,33121.0,Valido
551147,2021-04-26 14:07:00,14210.0,United Kingdom,100,30546.0,Valido
575152,2021-11-08 16:12:00,16284.0,United Kingdom,298,42457.0,Valido
568711,2021-09-28 15:48:00,14947.0,United Kingdom,61,11232.0,Valido
561025,2021-07-24 10:37:00,16241.0,United Kingdom,93,19628.0,Valido
556202,2021-06-09 13:08:00,14606.0,United Kingdom,90,10930.0,Valido
546157,2021-03-10 08:40:00,13502.0,United Kingdom,50,7456.0,Valido
567074,2021-09-16 12:22:00,17068.0,United Kingdom,145,28740.0,Valido
578633,2021-11-24 16:31:00,16616.0,United Kingdom,260,29032.0,Valido
568219,2021-09-26 09:59:00,13468.0,United Kingdom,88,11612.0,Valido
552266,2021-05-08 11:41:00,13975.0,United Kingdom,117,28285.0,Valido
569084,2021-09-30 11:56:00,17949.0,United Kingdom,384,249600.0,Valido
536790,2020-12-02 15:26:00,17850.0,United Kingdom,141,53201.0,Valido
572423,2021-10-24 12:02:00,16742.0,United Kingdom,1,46490.0,Valido
580318,2021-12-02 15:39:00,17686.0,United Kingdom,295,62937.0,Valido
559979,2021-07-14 11:20:00,14862.0,United Kingdom,430,30410.0,Valido
539746,2020-12-21 15:22:00,,United Kingdom,30,15583.0,Valido
549926,2021-04-13 10:14:00,16333.0,United Kingdom,2232,72576.0,Valido
547207,2021-03-21 14:25:00,17763.0,United Kingdom,12,1500.0,Valido
552574,2021-05-10 12:20:00,15311.0,United Kingdom,2023,276429.0,Valido
539010,2020-12-15 13:24:00,15005.0,United Kingdom,148,24791.0,Valido
568369,2021-09-26 16:15:00,16710.0,United Kingdom,213,24970.0,Valido
563256,2021-08-15 12:07:00,18143.0,United Kingdom,262,51998.0,Valido
572108,2021-10-20 18:08:00,15814.0,United Kingdom,253,52153.0,Valido
559316,2021-07-07 13:54:00,12647.0,Germany,143,27660.0,Valido
575500,2021-11-10 09:57:00,16003.0,United Kingdom,328,41555.0,Valido
577790,2021-11-21 16:35:00,14198.0,United Kingdom,44,17260.0,Valido
572339,2021-10-24 10:32:00,14607.0,United Kingdom,316,76512.0,Valido
547199,2021-03-21 12:53:00,14606.0,United Kingdom,69,13150.0,Valido
564205,2021-08-24 09:00:00,,United Kingdom,1,695.0,Valido
580670,2021-12-05 14:26:00,18044.0,United Kingdom,97,21090.0,Valido
575618,2021-11-10 12:57:00,15463.0,United Kingdom,106,12614.0,Valido
568083,2021-09-23 14:38:00,15903.0,United Kingdom,336,31032.0,Valido
574694,2021-11-06 13:36:00,12381.0,Norway,146,41906.0,Valido
553054,2021-05-13 10:22:00,17886.0,United Kingdom,132,17307.0,Valido
553853,2021-05-19 13:08:00,16782.0,United Kingdom,30,12995.0,Valido
545046,2021-02-27 11:42:00,16598.0,United Kingdom,73,14505.0,Valido
549353,2021-04-08 11:21:00,13962.0,United Kingdom,30,11760.0,Valido
553004,2021-05-12 16:11:00,17764.0,United Kingdom,148,26197.0,Valido
578620,2021-11-24 15:21:00,17247.0,United Kingdom,106,28219.0,Valido
562771,2021-08-09 12:00:00,13113.0,United Kingdom,192,65740.0,Valido
566207,2021-09-09 15:02:00,12830.0,United Kingdom,2352,121032.0,Valido
544695,2021-02-23 09:38:00,14276.0,United Kingdom,216,34120.0,Valido
561635,2021-07-28 14:35:00,16912.0,United Kingdom,68,32732.0,Valido
581426,2021-12-08 15:31:00,17757.0,United Kingdom,104,22725.0,Valido
552667,2021-05-10 15:05:00,,United Kingdom,72,53911.0,Valido
544461,2021-02-20 14:08:00,13744.0,United Kingdom,995,89316.0,Valido
580107,2021-12-01 15:32:00,15948.0,United Kingdom,128,31100.0,Valido
556216,2021-06-09 14:15:00,15252.0,United Kingdom,99,30055.0,Valido
552051,2021-05-06 10:10:00,14796.0,United Kingdom,349,41502.0,Valido
574824,2021-11-07 10:43:00,13097.0,United Kingdom,184,53114.0,Valido
550781,2021-04-20 13:43:00,13097.0,United Kingdom,218,46094.0,Valido
548188,2021-03-29 15:12:00,13263.0,United Kingdom,174,24381.0,Valido
548017,2021-03-29 11:42:00,16871.0,United Kingdom,203,35725.0,Valido
553754,2021-05-19 10:25:00,16175.0,United Kingdom,120,19412.0,Valido
539741,2020-12-21 15:20:00,,United Kingdom,45,47565.0,Valido
537040,2020-12-05 10:27:00,13089.0,United Kingdom,192,73440.0,Valido
540179,2021-01-05 12:54:00,16033.0,United Kingdom,137,48114.0,Valido
565845,2021-09-07 12:21:00,14709.0,United Kingdom,342,58830.0,Valido
566783,2021-09-15 10:18:00,13539.0,United Kingdom,89,31569.0,Valido
563923,2021-08-21 14:19:00,14460.0,United Kingdom,364,15780.0,Valido
577328,2021-11-18 14:14:00,14088.0,United Kingdom,58,18870.0,Valido
536823,2020-12-02 17:22:00,13011.0,United Kingdom,13,5055.0,Valido
566220,2021-09-09 15:53:00,15251.0,United Kingdom,1128,224370.0,Valido
536463,2020-12-01 12:22:00,14849.0,United Kingdom,12,1740.0,Valido
578033,2021-11-22 13:42:00,12656.0,France,175,58575.0,Valido
539109,2020-12-16 11:07:00,16013.0,United Kingdom,800,149100.0,Valido
545682,2021-03-06 11:39:00,14701.0,United Kingdom,111,25379.0,Valido
570632,2021-10-11 12:27:00,17412.0,United Kingdom,116,16040.0,Valido
537680,2020-12-08 10:11:00,13599.0,United Kingdom,173,25324.0,Valido
565839,2021-09-07 11:46:00,13186.0,United Kingdom,187,31360.0,Valido
544605,2021-02-22 09:13:00,17512.0,United Kingdom,144,7920.0,Valido
567478,2021-09-20 13:21:00,12584.0,Italy,48,27980.0,Valido
547485,2021-03-23 11:16:00,17019.0,United Kingdom,191,36602.0,Valido
551528,2021-05-01 12:54:00,12841.0,United Kingdom,47,11609.0,Valido
539836,2020-12-22 13:46:00,17894.0,United Kingdom,72,13534.0,Valido
564507,2021-08-25 14:34:00,15513.0,United Kingdom,240,22296.0,Valido
540498,2021-01-09 10:06:00,17243.0,United Kingdom,68,26880.0,Valido
561868,2021-07-31 11:26:00,16813.0,United Kingdom,144,18854.0,Valido
540021,2021-01-04 12:51:00,17841.0,United Kingdom,230,51697.0,Valido
541595,2021-01-19 16:08:00,14606.0,United Kingdom,62,11606.0,Valido
556465,2021-06-12 11:04:00,14984.0,United Kingdom,21,11018.0,Valido
568178,2021-09-25 13:32:00,18155.0,United Kingdom,70,10506.0,Valido
542284,2021-01-27 10:56:00,17311.0,United Kingdom,410,55646.0,Valido
541682,2021-01-20 15:00:00,14770.0,United Kingdom,180,27860.0,Valido
577087,2021-11-17 15:55:00,12464.0,Belgium,10,14960.0,Valido
575176,2021-11-08 18:29:00,,United Kingdom,1403,436388.0,Valido
565491,2021-09-05 11:41:00,13881.0,United Kingdom,1066,225194.0,Valido
569853,2021-10-06 14:18:00,13771.0,United Kingdom,176,31920.0,Valido
551149,2021-04-26 14:19:00,13184.0,United Kingdom,302,23131.0,Valido
544194,2021-02-17 08:40:00,16839.0,United Kingdom,346,59758.0,Valido
547652,2021-03-24 12:15:00,14606.0,United Kingdom,172,23607.0,Valido
575960,2021-11-13 12:28:00,15429.0,United Kingdom,71,15429.0,Valido
545185,2021-02-28 15:04:00,16027.0,United Kingdom,144,7920.0,Valido
568577,2021-09-28 09:41:00,15301.0,United Kingdom,102,27310.0,Valido
554098,2021-05-22 13:01:00,14769.0,United Kingdom,1627,251657.0,Valido
578684,2021-11-25 08:59:00,16856.0,United Kingdom,12,3540.0,Valido
555161,2021-06-01 09:26:00,12423.0,Belgium,57,8492.0,Valido
581583,2021-12-09 12:23:00,13777.0,United Kingdom,76,12460.0,Valido
554053,2021-05-20 15:08:00,14282.0,United Kingdom,140,14360.0,Valido
548191,2021-03-29 15:20:00,,United Kingdom,357,138513.0,Valido
559002,2021-07-05 12:18:00,12971.0,United Kingdom,200,7200.0,Valido
574324,2021-11-04 07:46:00,16684.0,United Kingdom,360,149400.0,Valido
571288,2021-10-16 15:13:00,16052.0,United Kingdom,282,36206.0,Valido
558115,2021-06-27 08:50:00,16003.0,United Kingdom,397,57370.0,Valido
564750,2021-08-30 09:36:00,17690.0,United Kingdom,215,46275.0,Valido
544693,2021-02-23 09:25:00,15397.0,United Kingdom,20,9400.0,Valido
547801,2021-03-25 12:57:00,14107.0,United Kingdom,418,55418.0,Valido
562584,2021-08-07 14:16:00,13752.0,United Kingdom,83,20415.0,Valido
561035,2021-07-24 11:52:00,17312.0,United Kingdom,96,24480.0,Valido
543810,2021-02-13 14:16:00,13171.0,United Kingdom,53,14035.0,Valido
545898,2021-03-07 17:23:00,15869.0,United Kingdom,57,8805.0,Valido
546303,2021-03-10 15:30:00,,United Kingdom,1,862.0,Valido
553353,2021-05-16 13:47:00,,United Kingdom,1,295.0,Valido
559038,2021-07-05 15:31:00,,United Kingdom,732,364381.0,Valido
546036,2021-03-09 09:52:00,14645.0,United Kingdom,78,24010.0,Valido
573272,2021-10-28 13:02:00,13102.0,United Kingdom,252,36612.0,Valido
550923,2021-04-21 14:30:00,13748.0,United Kingdom,59,14745.0,Valido
569889,2021-10-06 15:32:00,17930.0,United Kingdom,536,32304.0,Valido
570093,2021-10-07 11:55:00,18096.0,United Kingdom,87,14866.0,Valido
576874,2021-11-16 16:30:00,15432.0,United Kingdom,65,17119.0,Valido
571594,2021-10-18 10:51:00,15971.0,United Kingdom,240,70800.0,Valido
552524,2021-05-09 16:39:00,,United Kingdom,4,780.0,Valido
575937,2021-11-13 11:24:00,12935.0,United Kingdom,255,28158.0,Valido
539093,2020-12-16 10:10:00,15482.0,United Kingdom,68,19660.0,Valido
559746,2021-07-12 11:16:00,16515.0,United Kingdom,241,36528.0,Valido
558194,2021-06-27 12:28:00,14583.0,United Kingdom,172,16282.0,Valido
545061,2021-02-27 13:52:00,15547.0,United Kingdom,1,1495.0,Valido
574933,2021-11-07 16:49:00,18150.0,United Kingdom,96,15330.0,Valido
576659,2021-11-16 11:09:00,15373.0,United Kingdom,1,2100.0,Valido
566108,2021-09-09 10:47:00,16027.0,United Kingdom,288,15840.0,Valido
555340,2021-06-02 11:33:00,13334.0,United Kingdom,514,107140.0,Valido
543759,2021-02-11 15:12:00,12921.0,United Kingdom,252,37748.0,Valido
557220,2021-06-17 12:40:00,14776.0,United Kingdom,60,5808.0,Valido
572338,2021-10-24 10:30:00,15380.0,United Kingdom,50,30040.0,Valido
551289,2021-04-27 14:18:00,18226.0,United Kingdom,482,72092.0,Valido
539217,2020-12-16 12:46:00,15394.0,United Kingdom,242,58766.0,Valido
542870,2021-02-01 12:29:00,15203.0,United Kingdom,224,21194.0,Valido
570473,2021-10-10 16:41:00,,United Kingdom,19,3415.0,Valido
563730,2021-08-18 17:43:00,14221.0,United Kingdom,442,58800.0,Valido
557950,2021-06-23 17:35:00,17848.0,United Kingdom,41,14456.0,Valido
577850,2021-11-22 11:04:00,14911.0,EIRE,870,113696.0,Valido
572651,2021-10-25 12:06:00,17350.0,United Kingdom,403,73485.0,Valido
570293,2021-10-10 12:00:00,14128.0,United Kingdom,295,33196.0,Valido
568515,2021-09-27 12:44:00,14466.0,United Kingdom,232,20520.0,Valido
571183,2021-10-14 11:08:00,14796.0,United Kingdom,457,60011.0,Valido
546752,2021-03-16 12:55:00,13299.0,United Kingdom,30,14250.0,Valido
541686,2021-01-20 15:42:00,16912.0,United Kingdom,117,37730.0,Valido
554135,2021-05-23 09:58:00,12877.0,United Kingdom,44,9292.0,Valido
562535,2021-08-05 14:50:00,13200.0,United Kingdom,249,31932.0,Valido
538040,2020-12-09 13:08:00,16520.0,United Kingdom,217,32576.0,Valido
580976,2021-12-06 15:29:00,,United Kingdom,1,529.0,Valido
560025,2021-07-14 13:00:00,18283.0,United Kingdom,100,14069.0,Valido
571941,2021-10-20 10:04:00,14261.0,United Kingdom,19,21970.0,Valido
577804,2021-11-21 17:33:00,17432.0,United Kingdom,92,18987.0,Valido
537384,2020-12-06 13:21:00,15984.0,United Kingdom,56,12270.0,Valido
557616,2021-06-21 13:25:00,12930.0,United Kingdom,108,22156.0,Valido
573397,2021-10-30 15:19:00,15547.0,United Kingdom,214,23277.0,Valido
567905,2021-09-22 16:37:00,12952.0,United Kingdom,408,73154.0,Valido
579301,2021-11-29 11:32:00,18118.0,United Kingdom,167,29315.0,Valido
537694,2020-12-08 10:46:00,14901.0,United Kingdom,63,15825.0,Valido
552850,2021-05-11 14:54:00,14367.0,United Kingdom,21,6195.0,Valido
576091,2021-11-14 09:00:00,16779.0,United Kingdom,158,31930.0,Valido
540528,2021-01-09 13:50:00,17800.0,United Kingdom,98,13605.0,Valido
565328,2021-09-02 13:50:00,14004.0,United Kingdom,44,24100.0,Valido
561022,2021-07-24 10:24:00,14800.0,United Kingdom,266,28266.0,Valido
571277,2021-10-16 12:40:00,16934.0,United Kingdom,35,14095.0,Valido
566788,2021-09-15 10:31:00,14306.0,United Kingdom,917,170294.0,Valido
579405,2021-11-29 12:22:00,14126.0,United Kingdom,338,36778.0,Valido
536537,2020-12-01 13:51:00,15922.0,United Kingdom,138,36950.0,Valido
551946,2021-05-05 11:18:00,18229.0,United Kingdom,44,30700.0,Valido
550313,2021-04-17 11:21:00,12681.0,France,377,54557.0,Valido
554570,2021-05-25 10:53:00,13728.0,United Kingdom,35,15235.0,Valido
581427,2021-12-08 15:36:00,13890.0,United Kingdom,70,20770.0,Valido
579451,2021-11-29 13:59:00,13147.0,United Kingdom,48,23760.0,Valido
538366,2020-12-12 10:47:00,18109.0,United Kingdom,44,27530.0,Valido
536575,2020-12-01 16:01:00,13777.0,United Kingdom,858,155298.0,Valido
541181,2021-01-14 11:50:00,12877.0,United Kingdom,36,10020.0,Valido
577504,2021-11-20 12:36:00,14159.0,United Kingdom,725,84782.0,Valido
539981,2020-12-23 14:35:00,13304.0,United Kingdom,238,30042.0,Valido
552469,2021-05-09 15:34:00,12867.0,United Kingdom,594,45125.0,Valido
539489,2020-12-20 09:41:00,16684.0,United Kingdom,126,31170.0,Valido
581582,2021-12-09 12:21:00,17581.0,United Kingdom,18,2988.0,Valido
564539,2021-08-25 15:22:00,12715.0,Sweden,197,35386.0,Valido
543462,2021-02-08 13:39:00,17655.0,United Kingdom,130,31390.0,Valido
537476,2020-12-07 11:26:00,15838.0,United Kingdom,550,95750.0,Valido
567974,2021-09-23 10:19:00,,United Kingdom,3,2085.0,Valido
573543,2021-10-31 13:05:00,17777.0,United Kingdom,164,25625.0,Valido
553540,2021-05-17 15:32:00,17511.0,United Kingdom,2316,264952.0,Valido
554131,2021-05-23 09:43:00,13988.0,United Kingdom,343,72502.0,Valido
547362,2021-03-22 12:33:00,13694.0,United Kingdom,4686,322188.0,Valido
579436,2021-11-29 13:21:00,14785.0,United Kingdom,48,3792.0,Valido
547902,2021-03-28 11:58:00,17765.0,United Kingdom,44,12125.0,Valido
541981,2021-01-24 15:32:00,12691.0,France,84,19020.0,Valido
569364,2021-10-03 15:10:00,13167.0,United Kingdom,246,24212.0,Valido
566281,2021-09-11 14:15:00,12748.0,United Kingdom,1450,202670.0,Valido
552318,2021-05-08 16:13:00,17231.0,United Kingdom,161,37736.0,Valido
573376,2021-10-30 13:50:00,13617.0,United Kingdom,112,17848.0,Valido
545148,2021-02-28 12:14:00,13675.0,United Kingdom,204,30844.0,Valido
575130,2021-11-08 14:38:00,,United Kingdom,5,1201.0,Valido
568554,2021-09-27 15:31:00,12455.0,Spain,323,29050.0,Valido
576239,2021-11-14 13:33:00,15694.0,United Kingdom,94,29150.0,Valido
578018,2021-11-22 13:08:00,15311.0,United Kingdom,431,71409.0,Valido
576890,2021-11-16 17:25:00,12662.0,Germany,223,32865.0,Valido
575941,2021-11-13 11:39:00,16438.0,United Kingdom,93,18051.0,Valido
543345,2021-02-07 12:29:00,,United Kingdom,267,122932.0,Valido
550292,2021-04-15 15:31:00,14527.0,United Kingdom,11,5885.0,Valido
556189,2021-06-09 11:57:00,15615.0,United Kingdom,234,40070.0,Valido
578357,2021-11-24 10:24:00,17228.0,United Kingdom,258,18849.0,Valido
547864,2021-03-27 13:10:00,15716.0,United Kingdom,101,11526.0,Valido
552668,2021-05-10 15:05:00,,United Kingdom,88,62379.0,Valido
581437,2021-12-08 16:22:00,14621.0,United Kingdom,254,30286.0,Valido
578664,2021-11-24 16:59:00,15910.0,United Kingdom,214,24706.0,Valido
552975,2021-05-12 13:58:00,17932.0,United Kingdom,391,58901.0,Valido
541652,2021-01-20 11:49:00,,United Kingdom,2,550.0,Valido
561816,2021-07-29 15:46:00,16184.0,United Kingdom,71,11693.0,Valido
558812,2021-07-04 11:35:00,16265.0,United Kingdom,346,75090.0,Valido
542125,2021-01-25 14:47:00,16497.0,United Kingdom,110,23308.0,Valido
563572,2021-08-17 15:00:00,16734.0,United Kingdom,108,30321.0,Valido
558568,2021-06-30 14:37:00,16316.0,United Kingdom,257,36378.0,Valido
562939,2021-08-11 08:37:00,15498.0,United Kingdom,484,66076.0,Valido
557327,2021-06-20 09:50:00,14194.0,United Kingdom,20,8184.0,Valido
549730,2021-04-11 16:35:00,15867.0,United Kingdom,159,21714.0,Valido
565676,2021-09-06 09:53:00,15513.0,United Kingdom,106,23868.0,Valido
556204,2021-06-09 13:16:00,17169.0,United Kingdom,102,30868.0,Valido
571667,2021-10-18 13:04:00,14554.0,United Kingdom,228,35183.0,Valido
557143,2021-06-17 10:12:00,13090.0,United Kingdom,192,83202.0,Valido
543020,2021-02-02 14:29:00,15005.0,United Kingdom,85,20358.0,Valido
567792,2021-09-22 11:40:00,17581.0,United Kingdom,444,103500.0,Valido
573305,2021-10-28 16:13:00,17837.0,United Kingdom,160,49983.0,Valido
552576,2021-05-10 12:26:00,13242.0,United Kingdom,20,4160.0,Valido
560892,2021-07-21 17:08:00,13089.0,United Kingdom,498,87736.0,Valido
557528,2021-06-21 09:49:00,17159.0,United Kingdom,305,52845.0,Valido
544801,2021-02-23 13:48:00,16145.0,United Kingdom,193,31008.0,Valido
562434,2021-08-04 17:45:00,12823.0,United Kingdom,30,22950.0,Valido
568190,2021-09-25 14:36:00,16342.0,United Kingdom,12,3870.0,Valido
546087,2021-03-09 11:35:00,13026.0,United Kingdom,156,8436.0,Valido
557852,2021-06-23 10:57:00,15384.0,United Kingdom,348,33884.0,Valido
572880,2021-10-26 13:35:00,16415.0,United Kingdom,187,21035.0,Valido
555937,2021-06-08 09:39:00,12683.0,France,467,66936.0,Valido
574277,2021-11-03 14:42:00,17857.0,United Kingdom,832,20800.0,Valido
554076,2021-05-22 11:30:00,16556.0,United Kingdom,210,36976.0,Valido
580673,2021-12-05 14:30:00,13089.0,United Kingdom,1892,370548.0,Valido
567711,2021-09-22 10:04:00,15603.0,United Kingdom,96,4848.0,Valido
541565,2021-01-19 11:48:00,14527.0,United Kingdom,45,17215.0,Valido
560581,2021-07-19 15:29:00,12901.0,United Kingdom,1074,61176.0,Valido
551875,2021-05-05 08:16:00,17061.0,United Kingdom,196,48412.0,Valido
580044,2021-12-01 12:36:00,14869.0,United Kingdom,195,33439.0,Valido
543839,2021-02-14 11:08:00,17811.0,United Kingdom,30,10370.0,Valido
537888,2020-12-09 10:04:00,15358.0,United Kingdom,440,52435.0,Valido
579010,2021-11-28 09:31:00,13258.0,United Kingdom,50,10360.0,Valido
552267,2021-05-08 11:49:00,15038.0,United Kingdom,21,11733.0,Valido
557483,2021-06-20 14:17:00,12643.0,France,51,25050.0,Valido
551555,2021-05-03 10:25:00,17315.0,United Kingdom,125,10887.0,Valido
566057,2021-09-08 15:16:00,17997.0,United Kingdom,370,17407.0,Valido
550131,2021-04-14 13:27:00,15935.0,United Kingdom,114,10804.0,Valido
576665,2021-11-16 11:46:00,17841.0,United Kingdom,460,89019.0,Valido
548449,2021-03-31 11:08:00,14911.0,EIRE,45,16840.0,Valido
556782,2021-06-14 13:04:00,14871.0,United Kingdom,38,10615.0,Valido
543805,2021-02-13 12:41:00,17050.0,United Kingdom,69,13140.0,Valido
539001,2020-12-15 12:29:00,16353.0,United Kingdom,24,10200.0,Valido
569857,2021-10-06 14:31:00,12939.0,United Kingdom,744,165816.0,Valido
571829,2021-10-19 11:53:00,16131.0,United Kingdom,534,117764.0,Valido
567341,2021-09-19 15:04:00,14961.0,United Kingdom,582,98200.0,Valido
548633,2021-04-01 12:25:00,16333.0,United Kingdom,864,91584.0,Valido
546556,2021-03-15 09:32:00,16156.0,United Kingdom,122,30902.0,Valido
544602,2021-02-22 09:01:00,13767.0,United Kingdom,198,43790.0,Valido
547795,2021-03-25 12:21:00,14536.0,United Kingdom,40,17180.0,Valido
562442,2021-08-04 18:31:00,14397.0,United Kingdom,64,9816.0,Valido
537031,2020-12-03 16:45:00,16455.0,United Kingdom,108,13500.0,Valido
546316,2021-03-11 08:59:00,17076.0,United Kingdom,54,18270.0,Valido
565292,2021-09-02 11:54:00,16102.0,United Kingdom,312,55308.0,Valido
543935,2021-02-14 14:39:00,12989.0,United Kingdom,136,90160.0,Valido
546909,2021-03-17 19:01:00,14056.0,United Kingdom,207,22060.0,Valido
553228,2021-05-16 10:48:00,16496.0,United Kingdom,334,44834.0,Valido
544110,2021-02-16 11:03:00,15059.0,United Kingdom,57,18418.0,Valido
574270,2021-11-03 14:28:00,,United Kingdom,2,658.0,Valido
546876,2021-03-17 16:45:00,,United Kingdom,2,84.0,Valido
578856,2021-11-27 11:18:00,17769.0,United Kingdom,290,70781.0,Valido
559151,2021-07-06 15:02:00,17389.0,United Kingdom,60,47370.0,Valido
551725,2021-05-04 08:15:00,13798.0,United Kingdom,260,56500.0,Valido
537388,2020-12-06 13:35:00,17682.0,United Kingdom,210,39150.0,Valido
560381,2021-07-18 12:42:00,14733.0,United Kingdom,160,37816.0,Valido
547842,2021-03-27 11:14:00,13875.0,United Kingdom,168,34303.0,Valido
569729,2021-10-06 09:43:00,16350.0,United Kingdom,211,43547.0,Valido
554765,2021-05-26 11:38:00,16837.0,United Kingdom,131,34160.0,Valido
538867,2020-12-14 14:41:00,,United Kingdom,1,375.0,Valido
559051,2021-07-05 16:47:00,,United Kingdom,549,147798.0,Valido
546869,2021-03-17 16:00:00,12352.0,Norway,63,12033.0,Valido
537360,2020-12-06 12:31:00,18113.0,United Kingdom,72,7632.0,Valido
557672,2021-06-22 10:13:00,16114.0,United Kingdom,43,13575.0,Valido
579708,2021-11-30 14:16:00,12682.0,France,240,50696.0,Valido
577784,2021-11-21 16:24:00,13862.0,United Kingdom,147,11966.0,Valido
563703,2021-08-18 14:02:00,13273.0,United Kingdom,153,13898.0,Valido
561200,2021-07-25 15:01:00,13695.0,United Kingdom,49,9528.0,Valido
553385,2021-05-16 15:53:00,16710.0,United Kingdom,375,42330.0,Valido
548013,2021-03-29 11:25:00,17874.0,United Kingdom,48,6516.0,Valido
578927,2021-11-27 12:26:00,15747.0,United Kingdom,187,42457.0,Valido
545910,2021-03-08 10:04:00,14586.0,United Kingdom,444,23736.0,Valido
558718,2021-07-01 13:31:00,16589.0,United Kingdom,112,11768.0,Valido
561894,2021-07-31 15:00:00,14456.0,United Kingdom,480,49427.0,Valido
551152,2021-04-26 14:47:00,13230.0,United Kingdom,260,36696.0,Valido
540972,2021-01-12 14:13:00,12437.0,France,134,39270.0,Valido
552644,2021-05-10 13:25:00,15063.0,United Kingdom,56,37080.0,Valido
545408,2021-03-02 12:10:00,15067.0,United Kingdom,335,84805.0,Valido
560826,2021-07-21 11:30:00,18073.0,United Kingdom,418,51294.0,Valido
550641,2021-04-19 15:53:00,,United Kingdom,4,420.0,Valido
567642,2021-09-21 14:15:00,12409.0,Switzerland,1,495.0,Valido
568209,2021-09-25 15:43:00,13089.0,United Kingdom,132,23460.0,Valido
557744,2021-06-22 12:09:00,15194.0,United Kingdom,386,40633.0,Valido
549975,2021-04-13 14:38:00,16175.0,United Kingdom,100,27286.0,Valido
537967,2020-12-09 11:31:00,12494.0,France,9,5760.0,Valido
563031,2021-08-11 14:38:00,13263.0,United Kingdom,81,13750.0,Valido
539475,2020-12-19 14:41:00,16686.0,United Kingdom,319,36498.0,Valido
539456,2020-12-17 17:23:00,16885.0,United Kingdom,37,19065.0,Valido
536616,2020-12-02 10:10:00,17925.0,United Kingdom,72,24408.0,Valido
562102,2021-08-02 14:21:00,13089.0,United Kingdom,906,149082.0,Valido
541789,2021-01-21 13:07:00,14088.0,United Kingdom,1927,754491.0,Valido
569006,2021-09-29 18:30:00,16268.0,United Kingdom,68,17389.0,Valido
560915,2021-07-21 18:19:00,13313.0,United Kingdom,156,30860.0,Valido
551287,2021-04-27 14:17:00,17961.0,United Kingdom,20,1540.0,Valido
572732,2021-10-25 15:21:00,18079.0,United Kingdom,2017,96499.0,Valido
539014,2020-12-15 13:37:00,17692.0,United Kingdom,384,34326.0,Valido
553182,2021-05-15 12:21:00,17107.0,United Kingdom,1025,242360.0,Valido
579093,2021-11-28 10:54:00,13081.0,United Kingdom,1322,212392.0,Valido
545159,2021-02-28 13:31:00,12748.0,United Kingdom,17,1305.0,Valido
559606,2021-07-11 11:38:00,14606.0,United Kingdom,68,11411.0,Valido
553671,2021-05-18 12:37:00,13659.0,United Kingdom,322,52780.0,Valido
581420,2021-12-08 15:09:00,16358.0,United Kingdom,432,43316.0,Valido
576644,2021-11-16 10:01:00,,United Kingdom,684,550852.0,Valido
564724,2021-08-28 12:16:00,15555.0,United Kingdom,260,26473.0,Valido
